"","StandNumber","Station","StationID","PointCountID","YEAR","Date","Time","Round","SP","Abundance.x"
"1135",19,3,57,3135,2011,"Monday, June 06, 2011",616,1,"MOWA",0
"1136",19,3,57,3599,2011,"Thursday, June 23, 2011",733,2,"MOWA",0
"1137",19,3,57,3845,2014,"Wednesday, June 11, 2014",654,1,"MOWA",0
"1138",19,3,57,4035,2014,"Saturday, June 21, 2014",658,2,"MOWA",0
"1139",19,3,57,4222,2017,"Tuesday, June 13, 2017",817,1,"MOWA",0
"1140",19,3,57,4312,2017,"Saturday, June 24, 2017",622,2,"MOWA",0
"1141",20,1,58,457,2001,"Wednesday, June 06, 2001",744,1,"MOWA",0
"1142",20,1,58,458,2000,"Friday, June 16, 2000",720,2,"MOWA",0
"1143",20,1,58,459,2000,"Tuesday, June 06, 2000",410,1,"MOWA",0
"1144",20,1,58,460,1999,"Tuesday, June 22, 1999",400,2,"MOWA",0
"1145",20,1,58,461,1999,"Wednesday, June 16, 1999",404,1,"MOWA",0
"1146",20,1,58,462,1998,"Wednesday, June 10, 1998",400,1,"MOWA",0
"1147",20,1,58,463,2001,"Monday, June 18, 2001",705,2,"MOWA",0
"1148",20,1,58,464,1998,"Friday, July 03, 1998",434,2,"MOWA",0
"1149",20,1,58,1467,2002,"Saturday, June 08, 2002",729,1,"MOWA",0
"1150",20,1,58,1681,2002,"Sunday, June 16, 2002",449,2,"MOWA",0
"1151",20,1,58,2184,2005,"Sunday, June 05, 2005",743,1,"MOWA",0
"1152",20,1,58,2383,2005,"Thursday, June 16, 2005",449,2,"MOWA",0
"1153",20,1,58,2624,2008,"Tuesday, June 10, 2008",449,1,"MOWA",0
"1154",20,1,58,2868,2008,"Wednesday, June 18, 2008",727,2,"MOWA",0
"1155",20,1,58,3265,2011,"Friday, June 17, 2011",746,2,"MOWA",0
"1156",20,1,58,3490,2011,"Sunday, June 12, 2011",511,1,"MOWA",0
"1157",20,1,58,3831,2014,"Wednesday, June 11, 2014",452,1,"MOWA",0
"1158",20,1,58,4014,2014,"Saturday, June 21, 2014",641,2,"MOWA",0
"1159",20,1,58,4224,2017,"Sunday, June 11, 2017",646,1,"MOWA",0
"1160",20,1,58,4314,2017,"Sunday, June 25, 2017",448,2,"MOWA",0
"1161",20,2,59,465,2000,"Tuesday, June 06, 2000",431,1,"MOWA",0
"1162",20,2,59,466,2001,"Monday, June 18, 2001",527,2,"MOWA",0
"1163",20,2,59,467,2001,"Wednesday, June 06, 2001",801,1,"MOWA",0
"1164",20,2,59,468,2000,"Friday, June 16, 2000",737,2,"MOWA",0
"1165",20,2,59,469,1999,"Wednesday, June 16, 1999",428,1,"MOWA",0
"1166",20,2,59,470,1998,"Wednesday, June 10, 1998",422,1,"MOWA",0
"1167",20,2,59,471,1998,"Friday, July 03, 1998",453,2,"MOWA",0
"1168",20,2,59,472,1999,"Tuesday, June 22, 1999",420,2,"MOWA",0
"1169",20,2,59,1468,2002,"Saturday, June 08, 2002",748,1,"MOWA",0
"1170",20,2,59,1682,2002,"Sunday, June 16, 2002",508,2,"MOWA",0
"1171",20,2,59,2185,2005,"Sunday, June 05, 2005",800,1,"MOWA",0
"1172",20,2,59,2384,2005,"Thursday, June 16, 2005",505,2,"MOWA",0
"1173",20,2,59,2625,2008,"Tuesday, June 10, 2008",508,1,"MOWA",0
"1174",20,2,59,2869,2008,"Wednesday, June 18, 2008",746,2,"MOWA",0
"1175",20,2,59,3266,2011,"Friday, June 17, 2011",803,2,"MOWA",0
"1176",20,2,59,3491,2011,"Sunday, June 12, 2011",536,1,"MOWA",0
"1177",20,2,59,3832,2014,"Wednesday, June 11, 2014",513,1,"MOWA",0
"1178",20,2,59,4015,2014,"Saturday, June 21, 2014",700,2,"MOWA",0
"1179",20,2,59,4225,2017,"Sunday, June 11, 2017",715,1,"MOWA",0
"1180",20,2,59,4315,2017,"Sunday, June 25, 2017",513,2,"MOWA",0
"1181",20,3,60,473,1999,"Tuesday, June 22, 1999",441,2,"MOWA",0
"1182",20,3,60,474,2001,"Monday, June 18, 2001",548,2,"MOWA",0
"1183",20,3,60,475,2001,"Wednesday, June 06, 2001",819,1,"MOWA",0
"1184",20,3,60,476,2000,"Tuesday, June 06, 2000",450,1,"MOWA",0
"1185",20,3,60,477,1999,"Wednesday, June 16, 1999",449,1,"MOWA",0
"1186",20,3,60,478,1998,"Friday, July 03, 1998",510,2,"MOWA",0
"1187",20,3,60,479,1998,"Wednesday, June 10, 1998",442,1,"MOWA",0
"1188",20,3,60,480,2000,"Friday, June 16, 2000",755,2,"MOWA",0
"1189",20,3,60,1469,2002,"Saturday, June 08, 2002",807,1,"MOWA",0
"1190",20,3,60,1683,2002,"Sunday, June 16, 2002",526,2,"MOWA",0
"1191",20,3,60,2186,2005,"Sunday, June 05, 2005",818,1,"MOWA",0
"1192",20,3,60,2385,2005,"Thursday, June 16, 2005",523,2,"MOWA",0
"1193",20,3,60,2626,2008,"Tuesday, June 10, 2008",527,1,"MOWA",0
"1194",20,3,60,2870,2008,"Wednesday, June 18, 2008",805,2,"MOWA",0
"1195",20,3,60,3267,2011,"Friday, June 17, 2011",821,2,"MOWA",0
"1196",20,3,60,3492,2011,"Sunday, June 12, 2011",602,1,"MOWA",0
"1197",20,3,60,3833,2014,"Wednesday, June 11, 2014",535,1,"MOWA",0
"1198",20,3,60,4016,2014,"Saturday, June 21, 2014",720,2,"MOWA",0
"1199",20,3,60,4226,2017,"Sunday, June 11, 2017",744,1,"MOWA",0
"1200",20,3,60,4316,2017,"Sunday, June 25, 2017",542,2,"MOWA",0
"1201",21,1,61,481,2000,"Tuesday, June 06, 2000",645,1,"MOWA",0
"1202",21,1,61,482,2001,"Wednesday, June 06, 2001",445,1,"MOWA",0
"1203",21,1,61,483,2001,"Monday, June 18, 2001",812,2,"MOWA",0
"1204",21,1,61,484,2000,"Friday, June 16, 2000",406,2,"MOWA",0
"1205",21,1,61,485,1999,"Wednesday, June 16, 1999",706,1,"MOWA",0
"1206",21,1,61,486,1999,"Tuesday, June 22, 1999",702,2,"MOWA",0
"1207",21,1,61,487,1998,"Friday, July 03, 1998",529,2,"MOWA",0
"1208",21,1,61,488,1998,"Wednesday, June 10, 1998",523,1,"MOWA",0
"1209",21,1,61,1458,2002,"Saturday, June 08, 2002",450,1,"MOWA",1
"1210",21,1,61,1675,2002,"Sunday, June 16, 2002",733,2,"MOWA",0
"1211",21,1,61,2187,2005,"Sunday, June 05, 2005",513,1,"MOWA",0
"1212",21,1,61,2386,2005,"Thursday, June 16, 2005",802,2,"MOWA",0
"1213",21,1,61,2627,2008,"Tuesday, June 10, 2008",617,1,"MOWA",0
"1214",21,1,61,2871,2008,"Wednesday, June 18, 2008",447,2,"MOWA",0
"1215",21,1,61,3274,2011,"Friday, June 17, 2011",731,2,"MOWA",1
"1216",21,1,61,3493,2011,"Sunday, June 12, 2011",800,1,"MOWA",0
"1217",21,1,61,3849,2014,"Thursday, June 12, 2014",714,1,"MOWA",0
"1218",21,1,61,4093,2014,"Wednesday, June 18, 2014",646,2,"MOWA",0
"1219",21,1,61,4227,2017,"Saturday, June 10, 2017",450,1,"MOWA",0
"1220",21,1,61,4317,2017,"Sunday, June 25, 2017",444,2,"MOWA",0
"1221",21,2,62,489,1999,"Tuesday, June 22, 1999",719,2,"MOWA",0
"1222",21,2,62,490,1998,"Wednesday, June 10, 1998",542,1,"MOWA",0
"1223",21,2,62,491,2001,"Wednesday, June 06, 2001",505,1,"MOWA",0
"1224",21,2,62,492,2000,"Tuesday, June 06, 2000",704,1,"MOWA",0
"1225",21,2,62,493,2001,"Monday, June 18, 2001",830,2,"MOWA",0
"1226",21,2,62,494,1999,"Wednesday, June 16, 1999",726,1,"MOWA",1
"1227",21,2,62,495,1998,"Friday, July 03, 1998",440,2,"MOWA",0
"1228",21,2,62,496,2000,"Friday, June 16, 2000",426,2,"MOWA",0
"1229",21,2,62,1461,2002,"Saturday, June 08, 2002",510,1,"MOWA",1
"1230",21,2,62,1676,2002,"Sunday, June 16, 2002",752,2,"MOWA",0
"1231",21,2,62,2188,2005,"Sunday, June 05, 2005",530,1,"MOWA",0
"1232",21,2,62,2387,2005,"Thursday, June 16, 2005",715,2,"MOWA",0
"1233",21,2,62,2628,2008,"Tuesday, June 10, 2008",638,1,"MOWA",0
"1234",21,2,62,2872,2008,"Wednesday, June 18, 2008",503,2,"MOWA",0
"1235",21,2,62,3275,2011,"Friday, June 17, 2011",749,2,"MOWA",0
"1236",21,2,62,3494,2011,"Sunday, June 12, 2011",822,1,"MOWA",1
"1237",21,2,62,3850,2014,"Thursday, June 12, 2014",734,1,"MOWA",0
"1238",21,2,62,4094,2014,"Wednesday, June 18, 2014",707,2,"MOWA",0
"1239",21,2,62,4228,2017,"Saturday, June 10, 2017",516,1,"MOWA",0
"1240",21,2,62,4318,2017,"Sunday, June 25, 2017",508,2,"MOWA",0
"1241",21,3,63,497,2000,"Tuesday, June 06, 2000",722,1,"MOWA",0
"1242",21,3,63,498,2001,"Monday, June 18, 2001",848,2,"MOWA",0
"1243",21,3,63,499,2001,"Wednesday, June 06, 2001",523,1,"MOWA",0
"1244",21,3,63,500,2000,"Friday, June 16, 2000",440,2,"MOWA",0
"1245",21,3,63,501,1999,"Tuesday, June 22, 1999",739,2,"MOWA",0
"1246",21,3,63,502,1999,"Wednesday, June 16, 1999",747,1,"MOWA",0
"1247",21,3,63,503,1998,"Wednesday, June 10, 1998",601,1,"MOWA",0
"1248",21,3,63,504,1998,"Friday, July 03, 1998",502,2,"MOWA",0
"1249",21,3,63,1463,2002,"Saturday, June 08, 2002",529,1,"MOWA",0
"1250",21,3,63,1677,2002,"Sunday, June 16, 2002",812,2,"MOWA",0
"1251",21,3,63,2189,2005,"Sunday, June 05, 2005",547,1,"MOWA",0
"1252",21,3,63,2388,2005,"Thursday, June 16, 2005",734,2,"MOWA",0
"1253",21,3,63,2629,2008,"Tuesday, June 10, 2008",658,1,"MOWA",0
"1254",21,3,63,2873,2008,"Wednesday, June 18, 2008",520,2,"MOWA",0
"1255",21,3,63,3276,2011,"Friday, June 17, 2011",806,2,"MOWA",0
"1256",21,3,63,3495,2011,"Sunday, June 12, 2011",847,1,"MOWA",0
"1257",21,3,63,3851,2014,"Thursday, June 12, 2014",752,1,"MOWA",0
"1258",21,3,63,4095,2014,"Wednesday, June 18, 2014",728,2,"MOWA",0
"1259",21,3,63,4229,2017,"Saturday, June 10, 2017",542,1,"MOWA",0
"1260",21,3,63,4319,2017,"Sunday, June 25, 2017",529,2,"MOWA",0
"1261",22,1,64,505,1999,"Wednesday, June 16, 1999",640,1,"MOWA",0
"1262",22,1,64,506,2001,"Wednesday, June 06, 2001",600,1,"MOWA",0
"1263",22,1,64,507,2000,"Friday, June 16, 2000",544,2,"MOWA",0
"1264",22,1,64,508,2001,"Monday, June 18, 2001",748,2,"MOWA",0
"1265",22,1,64,509,1998,"Friday, July 03, 1998",554,2,"MOWA",0
"1266",22,1,64,510,1998,"Wednesday, June 10, 1998",637,1,"MOWA",0
"1267",22,1,64,511,2000,"Tuesday, June 06, 2000",622,1,"MOWA",0
"1268",22,1,64,512,1999,"Tuesday, June 22, 1999",634,2,"MOWA",0
"1269",22,1,64,1464,2002,"Saturday, June 08, 2002",600,1,"MOWA",0
"1270",22,1,64,1680,2002,"Sunday, June 16, 2002",709,2,"MOWA",0
"1271",22,1,64,2190,2005,"Sunday, June 05, 2005",619,1,"MOWA",0
"1272",22,1,64,2389,2005,"Thursday, June 16, 2005",811,2,"MOWA",0
"1273",22,1,64,2630,2008,"Sunday, June 08, 2008",531,1,"MOWA",0
"1274",22,1,64,2874,2008,"Wednesday, June 18, 2008",552,2,"MOWA",1
"1275",22,1,64,3361,2011,"Thursday, June 23, 2011",815,2,"MOWA",0
"1276",22,1,64,3496,2011,"Sunday, June 12, 2011",809,1,"MOWA",0
"1277",22,1,64,3834,2014,"Wednesday, June 11, 2014",752,1,"MOWA",0
"1278",22,1,64,4011,2014,"Saturday, June 21, 2014",501,2,"MOWA",0
"1279",22,1,64,4230,2017,"Sunday, June 11, 2017",450,1,"MOWA",0
"1280",22,1,64,4322,2017,"Sunday, June 25, 2017",739,2,"MOWA",0
"1281",22,2,65,513,2001,"Wednesday, June 06, 2001",643,1,"MOWA",0
"1282",22,2,65,514,2001,"Monday, June 18, 2001",646,2,"MOWA",0
"1283",22,2,65,515,2000,"Friday, June 16, 2000",617,2,"MOWA",0
"1284",22,2,65,516,2000,"Tuesday, June 06, 2000",531,1,"MOWA",0
"1285",22,2,65,517,1999,"Tuesday, June 22, 1999",531,2,"MOWA",0
"1286",22,2,65,518,1999,"Wednesday, June 16, 1999",540,1,"MOWA",0
"1287",22,2,65,519,1998,"Friday, July 03, 1998",600,2,"MOWA",0
"1288",22,2,65,520,1998,"Wednesday, June 10, 1998",713,1,"MOWA",0
"1289",22,2,65,1465,2002,"Saturday, June 08, 2002",633,1,"MOWA",0
"1290",22,2,65,1678,2002,"Sunday, June 16, 2002",611,2,"MOWA",0
"1291",22,2,65,2191,2005,"Sunday, June 05, 2005",648,1,"MOWA",0
"1292",22,2,65,2390,2005,"Thursday, June 16, 2005",614,2,"MOWA",0
"1293",22,2,65,2631,2008,"Sunday, June 08, 2008",609,1,"MOWA",0
"1294",22,2,65,2875,2008,"Wednesday, June 18, 2008",626,2,"MOWA",0
"1295",22,2,65,3362,2011,"Thursday, June 23, 2011",844,2,"MOWA",0
"1296",22,2,65,3497,2011,"Sunday, June 12, 2011",703,1,"MOWA",0
"1297",22,2,65,3835,2014,"Wednesday, June 11, 2014",643,1,"MOWA",0
"1298",22,2,65,4012,2014,"Saturday, June 21, 2014",538,2,"MOWA",0
"1299",22,2,65,4231,2017,"Sunday, June 11, 2017",526,1,"MOWA",0
"1300",22,2,65,4320,2017,"Sunday, June 25, 2017",635,2,"MOWA",0
"1301",22,3,66,521,1998,"Friday, July 03, 1998",622,2,"MOWA",0
"1302",22,3,66,522,1999,"Wednesday, June 16, 1999",558,1,"MOWA",0
"1303",22,3,66,523,1999,"Tuesday, June 22, 1999",551,2,"MOWA",0
"1304",22,3,66,524,2000,"Tuesday, June 06, 2000",548,1,"MOWA",0
"1305",22,3,66,525,2000,"Friday, June 16, 2000",636,2,"MOWA",0
"1306",22,3,66,526,2001,"Wednesday, June 06, 2001",702,1,"MOWA",0
"1307",22,3,66,527,2001,"Monday, June 18, 2001",707,2,"MOWA",0
"1308",22,3,66,528,1998,"Wednesday, June 10, 1998",733,1,"MOWA",0
"1309",22,3,66,1466,2002,"Saturday, June 08, 2002",652,1,"MOWA",0
"1310",22,3,66,1679,2002,"Sunday, June 16, 2002",630,2,"MOWA",0
"1311",22,3,66,2192,2005,"Sunday, June 05, 2005",705,1,"MOWA",0
"1312",22,3,66,2391,2005,"Thursday, June 16, 2005",632,2,"MOWA",0
"1313",22,3,66,2632,2008,"Sunday, June 08, 2008",633,1,"MOWA",0
"1314",22,3,66,2876,2008,"Wednesday, June 18, 2008",644,2,"MOWA",0
"1315",22,3,66,3363,2011,"Thursday, June 23, 2011",903,2,"MOWA",0
"1316",22,3,66,3498,2011,"Sunday, June 12, 2011",726,1,"MOWA",0
"1317",22,3,66,3836,2014,"Wednesday, June 11, 2014",703,1,"MOWA",0
"1318",22,3,66,4013,2014,"Saturday, June 21, 2014",556,2,"MOWA",0
"1319",22,3,66,4232,2017,"Sunday, June 11, 2017",552,1,"MOWA",0
"1320",22,3,66,4321,2017,"Sunday, June 25, 2017",700,2,"MOWA",0
"1321",23,1,67,529,2000,"Thursday, June 08, 2000",420,1,"MOWA",0
"1322",23,1,67,530,2001,"Monday, June 11, 2001",503,1,"MOWA",0
"1323",23,1,67,531,2000,"Sunday, June 18, 2000",800,2,"MOWA",0
"1324",23,1,67,532,1999,"Thursday, June 10, 1999",356,1,"MOWA",0
"1325",23,1,67,533,1998,"Saturday, June 27, 1998",413,2,"MOWA",0
"1326",23,1,67,534,1998,"Wednesday, June 17, 1998",423,1,"MOWA",0
"1327",23,1,67,535,2001,"Sunday, June 17, 2001",439,2,"MOWA",0
"1328",23,1,67,536,1999,"Thursday, June 17, 1999",404,2,"MOWA",0
"1329",23,1,67,1621,2002,"Thursday, June 13, 2002",454,1,"MOWA",0
"1330",23,1,67,1690,2002,"Sunday, June 16, 2002",520,2,"MOWA",0
"1331",23,1,67,2193,2005,"Sunday, June 05, 2005",548,1,"MOWA",0
"1332",23,1,67,2392,2005,"Monday, June 20, 2005",453,2,"MOWA",0
"1333",23,1,67,2635,2008,"Tuesday, June 10, 2008",837,1,"MOWA",0
"1334",23,1,67,2877,2008,"Wednesday, June 18, 2008",459,2,"MOWA",0
"1335",23,1,67,3187,2011,"Wednesday, June 08, 2011",453,1,"MOWA",0
"1336",23,1,67,3608,2011,"Saturday, June 25, 2011",533,2,"MOWA",0
"1337",23,1,67,3815,2014,"Tuesday, June 10, 2014",507,1,"MOWA",0
"1338",23,1,67,3990,2014,"Thursday, June 19, 2014",506,2,"MOWA",0
"1339",23,1,67,4233,2017,"Sunday, June 11, 2017",501,1,"MOWA",0
"1340",23,1,67,4323,2017,"Thursday, June 22, 2017",455,2,"MOWA",0
"1341",23,2,68,537,1999,"Thursday, June 10, 1999",418,1,"MOWA",0
"1342",23,2,68,538,2001,"Sunday, June 17, 2001",503,2,"MOWA",0
"1343",23,2,68,539,2001,"Monday, June 11, 2001",524,1,"MOWA",0
"1344",23,2,68,540,2000,"Sunday, June 18, 2000",747,2,"MOWA",0
"1345",23,2,68,541,1999,"Thursday, June 17, 1999",427,2,"MOWA",0
"1346",23,2,68,542,1998,"Saturday, June 27, 1998",437,2,"MOWA",0
"1347",23,2,68,543,1998,"Wednesday, June 17, 1998",448,1,"MOWA",0
"1348",23,2,68,544,2000,"Thursday, June 08, 2000",443,1,"MOWA",0
"1349",23,2,68,1622,2002,"Thursday, June 13, 2002",514,1,"MOWA",0
"1350",23,2,68,1691,2002,"Sunday, June 16, 2002",541,2,"MOWA",0
"1351",23,2,68,2194,2005,"Sunday, June 05, 2005",539,1,"MOWA",0
"1352",23,2,68,2393,2005,"Monday, June 20, 2005",514,2,"MOWA",0
"1353",23,2,68,2634,2008,"Tuesday, June 10, 2008",816,1,"MOWA",0
"1354",23,2,68,2878,2008,"Wednesday, June 18, 2008",528,2,"MOWA",0
"1355",23,2,68,3188,2011,"Wednesday, June 08, 2011",513,1,"MOWA",0
"1356",23,2,68,3609,2011,"Saturday, June 25, 2011",559,2,"MOWA",0
"1357",23,2,68,3816,2014,"Tuesday, June 10, 2014",529,1,"MOWA",0
"1358",23,2,68,3991,2014,"Thursday, June 19, 2014",530,2,"MOWA",1
"1359",23,2,68,4234,2017,"Sunday, June 11, 2017",527,1,"MOWA",0
"1360",23,2,68,4324,2017,"Thursday, June 22, 2017",525,2,"MOWA",0
"1361",23,3,69,545,2000,"Thursday, June 08, 2000",507,1,"MOWA",0
"1362",23,3,69,546,2001,"Monday, June 11, 2001",547,1,"MOWA",0
"1363",23,3,69,547,2001,"Sunday, June 17, 2001",530,2,"MOWA",0
"1364",23,3,69,548,2000,"Sunday, June 18, 2000",723,2,"MOWA",0
"1365",23,3,69,549,1999,"Thursday, June 10, 1999",445,1,"MOWA",0
"1366",23,3,69,550,1998,"Wednesday, June 17, 1998",514,1,"MOWA",0
"1367",23,3,69,551,1998,"Saturday, June 27, 1998",502,2,"MOWA",0
"1368",23,3,69,552,1999,"Thursday, June 17, 1999",450,2,"MOWA",0
"1369",23,3,69,1623,2002,"Thursday, June 13, 2002",536,1,"MOWA",0
"1370",23,3,69,1692,2002,"Sunday, June 16, 2002",604,2,"MOWA",0
"1371",23,3,69,2195,2005,"Sunday, June 05, 2005",600,1,"MOWA",0
"1372",23,3,69,2394,2005,"Monday, June 20, 2005",535,2,"MOWA",0
"1373",23,3,69,2633,2008,"Tuesday, June 10, 2008",754,1,"MOWA",0
"1374",23,3,69,2879,2008,"Wednesday, June 18, 2008",552,2,"MOWA",0
"1375",23,3,69,3189,2011,"Wednesday, June 08, 2011",535,1,"MOWA",0
"1376",23,3,69,3610,2011,"Saturday, June 25, 2011",628,2,"MOWA",0
"1377",23,3,69,3817,2014,"Tuesday, June 10, 2014",553,1,"MOWA",0
"1378",23,3,69,3992,2014,"Thursday, June 19, 2014",556,2,"MOWA",0
"1379",23,3,69,4235,2017,"Sunday, June 11, 2017",556,1,"MOWA",0
"1380",23,3,69,4325,2017,"Thursday, June 22, 2017",557,2,"MOWA",0
"1381",25,1,70,553,1999,"Thursday, June 17, 1999",551,2,"MOWA",0
"1382",25,1,70,554,1998,"Wednesday, June 17, 1998",552,1,"MOWA",0
"1383",25,1,70,555,2001,"Monday, June 11, 2001",624,1,"MOWA",0
"1384",25,1,70,556,2000,"Thursday, June 08, 2000",540,1,"MOWA",0
"1385",25,1,70,557,2001,"Sunday, June 17, 2001",609,2,"MOWA",0
"1386",25,1,70,558,1999,"Thursday, June 10, 1999",522,1,"MOWA",0
"1387",25,1,70,559,1998,"Saturday, June 27, 1998",544,2,"MOWA",0
"1388",25,1,70,560,2000,"Sunday, June 18, 2000",445,2,"MOWA",0
"1389",25,1,70,1618,2002,"Thursday, June 13, 2002",612,1,"MOWA",0
"1390",25,1,70,1687,2002,"Sunday, June 16, 2002",640,2,"MOWA",0
"1391",25,1,70,2196,2005,"Thursday, June 09, 2005",630,1,"MOWA",0
"1392",25,1,70,2395,2005,"Monday, June 20, 2005",725,2,"MOWA",0
"1393",25,1,70,2636,2008,"Tuesday, June 10, 2008",619,1,"MOWA",0
"1394",25,1,70,2880,2008,"Wednesday, June 18, 2008",632,2,"MOWA",0
"1395",25,1,70,3190,2011,"Wednesday, June 08, 2011",611,1,"MOWA",0
"1396",25,1,70,3611,2011,"Saturday, June 25, 2011",710,2,"MOWA",0
"1397",25,1,70,3812,2014,"Tuesday, June 10, 2014",633,1,"MOWA",0
"1398",25,1,70,3993,2014,"Thursday, June 19, 2014",641,2,"MOWA",0
"1399",25,1,70,4236,2017,"Sunday, June 11, 2017",639,1,"MOWA",0
"1400",25,1,70,4326,2017,"Thursday, June 22, 2017",639,2,"MOWA",0
"1401",25,2,71,561,2000,"Thursday, June 08, 2000",631,1,"MOWA",0
"1402",25,2,71,562,2001,"Monday, June 11, 2001",644,1,"MOWA",0
"1403",25,2,71,563,2001,"Sunday, June 17, 2001",658,2,"MOWA",0
"1404",25,2,71,564,2000,"Sunday, June 18, 2000",529,2,"MOWA",0
"1405",25,2,71,565,1999,"Thursday, June 17, 1999",618,2,"MOWA",0
"1406",25,2,71,566,1999,"Thursday, June 10, 1999",541,1,"MOWA",0
"1407",25,2,71,567,1998,"Wednesday, June 17, 1998",644,1,"MOWA",0
"1408",25,2,71,568,1998,"Saturday, June 27, 1998",606,2,"MOWA",0
"1409",25,2,71,1620,2002,"Thursday, June 13, 2002",656,1,"MOWA",0
"1410",25,2,71,1689,2002,"Sunday, June 16, 2002",726,2,"MOWA",0
"1411",25,2,71,2197,2005,"Thursday, June 09, 2005",647,1,"MOWA",0
"1412",25,2,71,2396,2005,"Monday, June 20, 2005",745,2,"MOWA",0
"1413",25,2,71,2637,2008,"Tuesday, June 10, 2008",639,1,"MOWA",0
"1414",25,2,71,2881,2008,"Wednesday, June 18, 2008",654,2,"MOWA",0
"1415",25,2,71,3191,2011,"Wednesday, June 08, 2011",653,1,"MOWA",0
"1416",25,2,71,3612,2011,"Saturday, June 25, 2011",732,2,"MOWA",0
"1417",25,2,71,3813,2014,"Tuesday, June 10, 2014",723,1,"MOWA",0
"1418",25,2,71,3996,2014,"Thursday, June 19, 2014",728,2,"MOWA",0
"1419",25,2,71,4238,2017,"Sunday, June 11, 2017",730,1,"MOWA",0
"1420",25,2,71,4327,2017,"Thursday, June 22, 2017",731,2,"MOWA",0
"1421",25,3,72,569,2000,"Thursday, June 08, 2000",600,1,"MOWA",0
"1422",25,3,72,570,2001,"Monday, June 11, 2001",709,1,"MOWA",0
"1423",25,3,72,571,2001,"Sunday, June 17, 2001",629,2,"MOWA",0
"1424",25,3,72,572,2000,"Sunday, June 18, 2000",505,2,"MOWA",0
"1425",25,3,72,573,1999,"Thursday, June 10, 1999",609,1,"MOWA",0
"1426",25,3,72,574,1998,"Wednesday, June 17, 1998",615,1,"MOWA",0
"1427",25,3,72,575,1998,"Saturday, June 27, 1998",634,2,"MOWA",0
"1428",25,3,72,576,1999,"Thursday, June 17, 1999",531,2,"MOWA",0
"1429",25,3,72,1619,2002,"Thursday, June 13, 2002",630,1,"MOWA",0
"1430",25,3,72,1688,2002,"Sunday, June 16, 2002",658,2,"MOWA",0
"1431",25,3,72,2198,2005,"Thursday, June 09, 2005",709,1,"MOWA",0
"1432",25,3,72,2397,2005,"Monday, June 20, 2005",809,2,"MOWA",0
"1433",25,3,72,2638,2008,"Tuesday, June 10, 2008",712,1,"MOWA",0
"1434",25,3,72,2882,2008,"Wednesday, June 18, 2008",723,2,"MOWA",0
"1435",25,3,72,3192,2011,"Wednesday, June 08, 2011",629,1,"MOWA",0
"1436",25,3,72,3613,2011,"Saturday, June 25, 2011",755,2,"MOWA",0
"1437",25,3,72,3814,2014,"Tuesday, June 10, 2014",653,1,"MOWA",0
"1438",25,3,72,3997,2014,"Thursday, June 19, 2014",659,2,"MOWA",0
"1439",25,3,72,4237,2017,"Sunday, June 11, 2017",702,1,"MOWA",0
"1440",25,3,72,4328,2017,"Thursday, June 22, 2017",700,2,"MOWA",0
"1441",26,1,73,577,1999,"Thursday, June 17, 1999",732,2,"MOWA",0
"1442",26,1,73,578,1998,"Wednesday, June 17, 1998",714,1,"MOWA",0
"1443",26,1,73,579,2001,"Monday, June 11, 2001",749,1,"MOWA",0
"1444",26,1,73,580,2000,"Thursday, June 08, 2000",659,1,"MOWA",0
"1445",26,1,73,581,2001,"Sunday, June 17, 2001",814,2,"MOWA",0
"1446",26,1,73,582,1999,"Thursday, June 10, 1999",648,1,"MOWA",0
"1447",26,1,73,583,1998,"Saturday, June 27, 1998",719,2,"MOWA",0
"1448",26,1,73,584,2000,"Sunday, June 18, 2000",601,2,"MOWA",0
"1449",26,1,73,1617,2002,"Thursday, June 13, 2002",759,1,"MOWA",0
"1450",26,1,73,1686,2002,"Sunday, June 16, 2002",843,2,"MOWA",0
"1451",26,1,73,2199,2005,"Thursday, June 09, 2005",744,1,"MOWA",0
"1452",26,1,73,2399,2005,"Monday, June 20, 2005",653,2,"MOWA",0
"1453",26,1,73,2641,2008,"Tuesday, June 10, 2008",542,1,"MOWA",0
"1454",26,1,73,2883,2008,"Wednesday, June 18, 2008",804,2,"MOWA",0
"1455",26,1,73,3193,2011,"Wednesday, June 08, 2011",723,1,"MOWA",0
"1456",26,1,73,3614,2011,"Saturday, June 25, 2011",832,2,"MOWA",0
"1457",26,1,73,3818,2014,"Tuesday, June 10, 2014",749,1,"MOWA",0
"1458",26,1,73,3998,2014,"Thursday, June 19, 2014",756,2,"MOWA",0
"1459",26,1,73,4239,2017,"Sunday, June 11, 2017",806,1,"MOWA",0
"1460",26,1,73,4330,2017,"Thursday, June 22, 2017",842,2,"MOWA",0
"1461",26,2,74,585,2000,"Thursday, June 08, 2000",717,1,"MOWA",0
"1462",26,2,74,586,2001,"Sunday, June 17, 2001",730,2,"MOWA",0
"1463",26,2,74,587,2001,"Monday, June 11, 2001",830,1,"MOWA",0
"1464",26,2,74,588,2000,"Sunday, June 18, 2000",622,2,"MOWA",0
"1465",26,2,74,589,1999,"Thursday, June 17, 1999",712,2,"MOWA",0
"1466",26,2,74,590,1999,"Thursday, June 10, 1999",710,1,"MOWA",0
"1467",26,2,74,591,1998,"Wednesday, June 17, 1998",733,1,"MOWA",0
"1468",26,2,74,592,1998,"Saturday, June 27, 1998",810,2,"MOWA",0
